,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,-3.2675,0.078,-41.8974,0.0,-3.4203,-3.1146,0.0381,0.0327,0.0444
emb_cosine_0,5.3344,0.0898,59.3708,0.0,5.1583,5.5105,207.3412,173.8628,247.2661
log_dist_median,0.5637,0.018,31.3977,2.176716708261632e-216,0.5285,0.5988,1.7571,1.6963,1.82
