,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,2.3172,0.0553,41.9261,0.0,2.2088,2.4255,10.1469,9.1052,11.3077
log_dist_median,1.0268,0.0158,65.0537,0.0,0.9959,1.0577,2.7921,2.7071,2.8799
