,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
emb_w-l2_52,-0.7376,0.125,-5.9027,3.575313308129831e-09,-0.9825,-0.4927,0.4783,0.3744,0.611
emb_w-l2_53,-0.9886,0.1502,-6.5809,4.6760041367925645e-11,-1.283,-0.6942,0.3721,0.2772,0.4995
emb_w-l2_54,-0.463,0.1448,-3.1984,0.0013820081452332897,-0.7467,-0.1793,0.6294,0.4739,0.8359
emb_w-l2_55,-0.0491,0.1331,-0.3686,0.7124173984558302,-0.3099,0.2118,0.9521,0.7335,1.2359
emb_w-l2_56,-0.051,0.1082,-0.4713,0.6374507544601373,-0.263,0.1611,0.9503,0.7687,1.1748
emb_w-l2_57,-0.7033,0.0985,-7.1415,9.231403366614764e-13,-0.8964,-0.5103,0.4949,0.408,0.6003
emb_w-l2_58,0.1043,0.1327,0.786,0.4318454232816309,-0.1558,0.3643,1.1099,0.8558,1.4396
emb_w-l2_59,-0.6545,0.1671,-3.9157,9.014746224852254e-05,-0.9821,-0.3269,0.5197,0.3745,0.7212
emb_w-l2_60,-0.2531,0.1638,-1.545,0.12234376735133251,-0.5741,0.068,0.7764,0.5632,1.0703
emb_w-l2_61,-0.2146,0.1503,-1.4277,0.15337104850328206,-0.5092,0.08,0.8069,0.601,1.0833
emb_w-l2_62,-0.5573,0.1349,-4.1297,3.6318231756313014e-05,-0.8217,-0.2928,0.5728,0.4397,0.7462
emb_w-l2_63,-0.6017,0.1453,-4.1421,3.4412061714592673e-05,-0.8864,-0.317,0.5479,0.4121,0.7283
emb_w-l2_64,-0.7948,0.1455,-5.4608,4.73885516050839e-08,-1.08,-0.5095,0.4517,0.3396,0.6008
emb_w-l2_65,-0.3166,0.1479,-2.1405,0.032315241406199284,-0.6065,-0.0267,0.7286,0.5452,0.9737
emb_w-l2_66,-0.4251,0.1491,-2.8505,0.004365471784961359,-0.7174,-0.1328,0.6537,0.488,0.8756
emb_w-l2_67,-1.355,0.1118,-12.1227,8.009737932314242e-34,-1.574,-1.1359,0.258,0.2072,0.3211
emb_w-l2_68,-0.7643,0.1739,-4.3952,1.1067431311190721e-05,-1.1051,-0.4234,0.4657,0.3312,0.6548
emb_w-l2_69,0.2687,0.1361,1.9745,0.04831960766973731,0.002,0.5355,1.3083,1.002,1.7082
emb_w-l2_70,0.3173,0.1462,2.1706,0.02995897948886236,0.0308,0.6038,1.3734,1.0313,1.8291
emb_w-l2_71,-0.1482,0.1615,-0.9174,0.35895525940294026,-0.4647,0.1684,0.8623,0.6283,1.1834
emb_w-l2_72,-0.6214,0.1419,-4.3776,1.1997076432410216e-05,-0.8996,-0.3432,0.5372,0.4067,0.7095
emb_w-l2_73,-0.5122,0.1004,-5.1033,3.3370260311878006e-07,-0.709,-0.3155,0.5992,0.4922,0.7294
emb_w-l2_74,-0.9021,0.1172,-7.6998,1.363113985339721e-14,-1.1317,-0.6725,0.4057,0.3225,0.5104
emb_w-l2_75,-0.4057,0.1304,-3.1108,0.0018658790926556765,-0.6613,-0.1501,0.6665,0.5162,0.8606
emb_w-l2_76,0.0511,0.1516,0.3369,0.7362259955792532,-0.246,0.3481,1.0524,0.7819,1.4164
emb_w-l2_77,-0.1815,0.1354,-1.3404,0.1801182469863286,-0.447,0.0839,0.834,0.6395,1.0875
emb_w-l2_78,-0.0983,0.1154,-0.8523,0.3940486516310713,-0.3244,0.1278,0.9064,0.7229,1.1363
emb_w-l2_79,-0.8789,0.139,-6.3213,2.593361203990448e-10,-1.1514,-0.6064,0.4152,0.3162,0.5453
emb_w-l2_80,0.0658,0.1614,0.4079,0.6833485037897917,-0.2505,0.3821,1.068,0.7784,1.4654
emb_w-l2_81,-1.3604,0.1187,-11.4636,2.0105401643251008e-30,-1.593,-1.1278,0.2566,0.2033,0.3237
emb_w-l2_82,-0.9455,0.1422,-6.6504,2.9221934697587184e-11,-1.2242,-0.6669,0.3885,0.294,0.5133
emb_w-l2_83,-0.3647,0.0998,-3.655,0.00025714775760560726,-0.5603,-0.1691,0.6944,0.571,0.8444
emb_w-l2_84,-0.3255,0.1411,-2.3063,0.02109463207506428,-0.6021,-0.0489,0.7222,0.5476,0.9523
emb_w-l2_85,-0.0784,0.0964,-0.8136,0.4158979678640786,-0.2674,0.1105,0.9246,0.7654,1.1169
emb_w-l2_86,-0.5483,0.1545,-3.5493,0.00038630752826399745,-0.8511,-0.2455,0.5779,0.4269,0.7823
emb_w-l2_87,0.4842,0.1333,3.6325,0.0002807030898469045,0.2229,0.7455,1.6229,1.2498,2.1074
emb_w-l2_88,-0.6319,0.146,-4.3289,1.4987669226355551e-05,-0.9181,-0.3458,0.5316,0.3993,0.7076
emb_w-l2_89,-0.9997,0.1306,-7.6552,1.9299074964059238e-14,-1.2556,-0.7437,0.368,0.2849,0.4753
emb_w-l2_90,-0.966,0.1413,-6.8382,8.016796274869751e-12,-1.2428,-0.6891,0.3806,0.2886,0.502
emb_w-l2_91,-0.7742,0.1487,-5.2073,1.915846802261062e-07,-1.0656,-0.4828,0.4611,0.3445,0.6171
emb_w-l2_92,-1.4865,0.1287,-11.5528,7.144152908673851e-31,-1.7387,-1.2343,0.2262,0.1757,0.291
emb_w-l2_93,-0.2775,0.1211,-2.2911,0.021957664144723096,-0.5149,-0.0401,0.7577,0.5975,0.9607
emb_w-l2_94,-0.6286,0.1222,-5.1452,2.671977184653275e-07,-0.8681,-0.3892,0.5333,0.4198,0.6776
emb_w-l2_95,-0.4583,0.1562,-2.9336,0.00335034760218943,-0.7645,-0.1521,0.6324,0.4656,0.8589
emb_w-l2_96,-0.7042,0.1347,-5.2287,1.7069564376040129e-07,-0.9682,-0.4402,0.4945,0.3798,0.6439
emb_w-l2_97,0.5345,0.1027,5.2024,1.9677993514826787e-07,0.3331,0.7359,1.7066,1.3953,2.0873
emb_w-l2_98,0.2874,0.1422,2.0202,0.04336356878028274,0.0086,0.5661,1.3329,1.0086,1.7615
emb_w-l2_99,-0.1756,0.1709,-1.027,0.304423860041085,-0.5106,0.1595,0.839,0.6001,1.1729
emb_w-l2_100,-0.7512,0.1285,-5.8462,5.030265011039878e-09,-1.0031,-0.4994,0.4718,0.3667,0.6069
emb_w-l2_101,-1.2921,0.1456,-8.8733,7.101825580297572e-19,-1.5775,-1.0067,0.2747,0.2065,0.3654
emb_w-l2_102,-0.5401,0.1252,-4.3147,1.5984751374457222e-05,-0.7854,-0.2948,0.5827,0.4559,0.7447
emb_w-l2_103,-0.1312,0.1351,-0.971,0.3315404385824965,-0.396,0.1336,0.8771,0.673,1.1429
emb_w-l2_104,-0.7864,0.1165,-6.7529,1.4490333879894209e-11,-1.0147,-0.5582,0.4555,0.3625,0.5723
emb_w-l2_105,-0.0299,0.1375,-0.2172,0.8280870078791603,-0.2994,0.2396,0.9706,0.7413,1.2708
emb_w-l2_106,-0.6818,0.1239,-5.5008,3.7803839231173314e-08,-0.9247,-0.4388,0.5057,0.3967,0.6448
emb_w-l2_107,-0.6694,0.1355,-4.9403,7.801880751637028e-07,-0.935,-0.4038,0.512,0.3926,0.6678
emb_w-l2_108,-1.041,0.144,-7.228,4.901062261841708e-13,-1.3232,-0.7587,0.3531,0.2663,0.4683
emb_w-l2_109,-1.3825,0.1489,-9.2848,1.619776979671243e-20,-1.6744,-1.0907,0.2509,0.1874,0.336
emb_w-l2_110,-0.1246,0.1121,-1.1114,0.266387191971315,-0.3442,0.0951,0.8829,0.7088,1.0998
emb_w-l2_111,0.011,0.1589,0.0695,0.9445799685270013,-0.3004,0.3225,1.0111,0.7405,1.3806
emb_w-l2_112,-0.4845,0.1202,-4.0321,5.528017793326155e-05,-0.72,-0.249,0.616,0.4868,0.7796
emb_w-l2_113,-0.8521,0.1456,-5.8535,4.814639498241704e-09,-1.1374,-0.5668,0.4265,0.3206,0.5673
emb_w-l2_114,-0.0616,0.1394,-0.4422,0.6583096878838887,-0.3349,0.2116,0.9402,0.7154,1.2356
emb_w-l2_115,-0.1086,0.1441,-0.7537,0.4510025930463637,-0.391,0.1738,0.8971,0.6764,1.1898
emb_w-l2_116,-0.8892,0.0758,-11.7314,8.800921014278154e-32,-1.0377,-0.7406,0.411,0.3543,0.4768
emb_w-l2_117,-0.3574,0.1348,-2.6517,0.0080091507319927,-0.6216,-0.0932,0.6995,0.5371,0.911
emb_w-l2_118,-0.6416,0.134,-4.7874,1.6891765963575395e-06,-0.9043,-0.3789,0.5264,0.4048,0.6846
emb_w-l2_119,-0.1676,0.1464,-1.145,0.2522061395846079,-0.4546,0.1193,0.8457,0.6347,1.1267
emb_w-l2_120,-1.1284,0.1247,-9.0493,1.4390450011082844e-19,-1.3728,-0.884,0.3235,0.2534,0.4131
emb_w-l2_121,-0.04,0.1018,-0.3929,0.6943905440506191,-0.2396,0.1595,0.9608,0.787,1.173
emb_w-l2_122,-1.3643,0.1149,-11.8762,1.5740442354173318e-32,-1.5895,-1.1392,0.2555,0.204,0.3201
emb_w-l2_123,-0.5226,0.1586,-3.2954,0.0009827430239588346,-0.8334,-0.2118,0.593,0.4346,0.8091
emb_w-l2_124,-0.1908,0.1502,-1.2702,0.20400657985407533,-0.4851,0.1036,0.8263,0.6156,1.1091
emb_w-l2_125,-0.9802,0.1361,-7.2007,5.990173507002669e-13,-1.247,-0.7134,0.3752,0.2874,0.49
emb_w-l2_126,-0.6977,0.1213,-5.7534,8.747258027734817e-09,-0.9354,-0.46,0.4977,0.3924,0.6313
emb_w-l2_127,-0.8661,0.1273,-6.8027,1.0269486005591123e-11,-1.1156,-0.6166,0.4206,0.3277,0.5398
