,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,34.8325,0.4678,74.4537,0.0,33.9155,35.7494,1341383348848337.2,536199401132254.2,3355671947354111.5
log_dist_mean,-0.6795,0.0092,-73.6658,0.0,-0.6976,-0.6614,0.5069,0.4978,0.5161
