,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,-3.2518,0.0046,-708.263,0.0,-3.2608,-3.2428,0.0387,0.0384,0.0391
emb_cosine_0,5.3044,0.0064,824.2743,0.0,5.2918,5.317,201.2276,198.7055,203.7817
log_dist_median,0.5607,0.0011,492.6556,0.0,0.5584,0.5629,1.7518,1.7479,1.7557
