,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,1.3027,0.0221,59.0505,0.0,1.2595,1.346,3.6793,3.5236,3.8419
log_dist_km,-0.289,0.0051,-56.8876,0.0,-0.2989,-0.279,0.749,0.7416,0.7565
