,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,-0.5972,0.0103,-58.0437,0.0,-0.6173,-0.577,0.5504,0.5394,0.5616
log_dist_km,-0.6363,0.0025,-256.629,0.0,-0.6412,-0.6314,0.5292,0.5267,0.5318
