,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,-8.3023,0.0671,-123.6884,0.0,-8.4338,-8.1707,0.0002,0.0002,0.0003
log_dist_km,-0.2833,0.0047,-60.0434,0.0,-0.2925,-0.274,0.7533,0.7464,0.7603
