,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,-8.7848,0.0711,-123.5561,0.0,-8.9242,-8.6455,0.0002,0.0001,0.0002
log_dist_km,-0.2433,0.0047,-51.6376,0.0,-0.2525,-0.234,0.7841,0.7769,0.7913
