,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,1.0414,0.0211,49.3393,0.0,1.0001,1.0828,2.8333,2.7185,2.953
log_dist_km,-0.1849,0.0051,-36.2867,0.0,-0.1948,-0.1749,0.8312,0.823,0.8396
