,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,0.3262,0.0061,53.4066,0.0,0.3142,0.3382,1.3857,1.3692,1.4024
log_dist_median,-0.1193,0.0015,-77.9231,0.0,-0.1223,-0.1163,0.8875,0.8849,0.8902
