,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Odds Ratio,OR 95% CI Low,OR 95% CI High
const,-1.2517,0.0019,-650.6731,0.0,-1.2555,-1.248,0.286,0.2849,0.2871
emb_cosine_0,3.5195,0.005,708.5798,0.0,3.5097,3.5292,33.7661,33.439,34.0965
